訂票代碼,客戶證號,訂單狀態,乘車日期,訂票張數,起站,迄站
0089388,N103925131,網路付款未取票,2018/04/07,1,1020,7190
0089389,Z284494060,網路付款未取票,2018/04/09,3,1040,6000
0089390,P292367582,網路付款未取票,2018/04/08,2,5050,4220
0089391,T108839635,網路付款未取票,2018/04/09,3,5050,7160
0089392,F193650158,網路付款未取票,2018/04/09,3,1020,6050
0089393,B203835385,網路付款未取票,2018/04/08,2,1040,6110
0089394,H194787183,網路付款未取票,2018/04/09,3,5050,3390
0089395,F148036322,網路付款未取票,2018/04/07,1,5050,4120
0089396,I125459191,網路付款未取票,2018/04/07,1,1020,7190
0089397,A117831972,網路付款未取票,2018/04/07,1,1040,1000
0089398,A110833825,網路付款未取票,2018/04/09,3,5050,3390
0089399,O125344490,網路付款未取票,2018/04/07,1,5050,4120
0089400,B226223123,網路付款未取票,2018/04/09,3,1020,6050
0089401,O160800977,網路付款未取票,2018/04/07,1,1040,1000
0089402,J258016293,網路付款未取票,2018/04/07,1,5050,4440
0089161,A116857598,網路付款未取票,2018/04/07,1,1040,1000
0089162,J207364553,網路付款未取票,2018/04/07,1,5050,4440
0089163,I163246992,網路付款未取票,2018/04/07,1,5050,4120
0089164,A236439070,網路付款未取票,2018/04/08,2,1020,6220
0089165,Q154596159,網路付款未取票,2018/04/09,3,1040,6000
0089166,G154997300,網路付款未取票,2018/04/09,3,5050,3390
0089167,Q212929105,網路付款未取票,2018/04/08,2,5050,1160
0089168,G253058244,網路付款未取票,2018/04/07,1,1020,7190
0089169,H107652126,網路付款未取票,2018/04/07,1,1040,1000
0089170,D183847567,網路付款未取票,2018/04/07,1,5050,4440
0089171,L227531604,網路付款未取票,2018/04/07,1,5050,4120
0089172,P151770250,網路付款未取票,2018/04/09,3,1020,6050
0089173,H164748374,網路付款未取票,2018/04/07,1,1040,1000
0089174,J135827054,網路付款未取票,2018/04/08,2,5050,4220
0089175,H265615232,網路付款未取票,2018/04/07,1,5050,4120
0089176,S239620925,網路付款未取票,2018/04/07,1,1020,7190
0089177,H298046112,網路付款未取票,2018/04/09,3,1040,6000
0089178,V181875728,網路付款未取票,2018/04/07,1,5050,4440
0089179,B216223460,網路付款未取票,2018/04/09,3,5050,7160
0089180,S272835233,網路付款未取票,2018/04/09,3,1020,6050
0089181,H275850234,網路付款未取票,2018/04/08,2,1040,6110
0089182,S156913516,網路付款未取票,2018/04/08,2,5050,4220
0089183,E210314394,網路付款未取票,2018/04/09,3,5050,7160
0089184,H203780854,網路付款未取票,2018/04/09,3,1020,6050
0089185,S165210402,網路付款未取票,2018/04/08,2,1040,6110
0089186,E114621914,網路付款未取票,2018/04/08,2,5050,4220
0089187,K229370510,網路付款未取票,2018/04/09,3,5050,7160
0089188,J237572698,網路付款未取票,2018/04/07,1,1020,7190
0089189,N173863548,網路付款未取票,2018/04/07,1,1040,1000
0089190,D197219071,網路付款未取票,2018/04/07,1,5050,4440
0089191,E290795115,網路付款未取票,2018/04/09,3,5050,7160
0089192,R219672084,網路付款未取票,2018/04/08,2,1020,6220
0089193,F177863002,網路付款未取票,2018/04/07,1,1040,1000
0089194,R196410413,網路付款未取票,2018/04/08,2,5050,4220
0089195,C186688229,網路付款未取票,2018/04/07,1,5050,4120
0089196,J266315296,網路付款未取票,2018/04/07,1,1020,7190
0089197,D209041503,網路付款未取票,2018/04/09,3,1040,6000
0089403,Z146058684,網路付款未取票,2018/04/08,2,5050,1160
0089404,J228014389,網路付款未取票,2018/04/08,2,1020,6220
0089405,S276946326,網路付款未取票,2018/04/08,2,1040,6110
0089406,A100578273,網路付款未取票,2018/04/08,2,5050,4220
0089407,F270881862,網路付款未取票,2018/04/07,1,5050,4120
0089408,N134068518,網路付款未取票,2018/04/07,1,1020,7190
0089409,E100575472,網路付款未取票,2018/04/07,1,1040,1000
0089410,K207967779,網路付款未取票,2018/04/08,2,5050,4220
0089411,E225772022,網路付款未取票,2018/04/08,2,5050,1160
0089412,L110806390,網路付款未取票,2018/04/09,3,1020,6050
0089413,G149833782,網路付款未取票,2018/04/09,3,1040,6000
0089198,P117663350,網路付款未取票,2018/04/07,1,5050,4440
0089199,T109427264,網路付款未取票,2018/04/08,2,5050,1160
0089200,M105203137,網路付款未取票,2018/04/09,3,1020,6050
0089201,E232605634,網路付款未取票,2018/04/09,3,1040,6000
0089202,S245521326,網路付款未取票,2018/04/09,3,5050,3390
0089203,G192766014,網路付款未取票,2018/04/08,2,5050,1160
0089204,B120203947,網路付款未取票,2018/04/09,3,1020,6050
0089205,K146014313,網路付款未取票,2018/04/09,3,1040,6000
0089414,T116900465,網路付款未取票,2018/04/07,1,5050,4440
0089415,V176889836,網路付款未取票,2018/04/08,2,5050,1160
0089416,E254712727,網路付款未取票,2018/04/08,2,1020,6220
0089417,Z142659685,網路付款未取票,2018/04/08,2,1040,6110
0089418,B263375024,網路付款未取票,2018/04/07,1,5050,4440
0089419,E292868442,網路付款未取票,2018/04/08,2,5050,1160
0089420,R289080336,網路付款未取票,2018/04/07,1,1020,7190
0089421,F173763949,網路付款未取票,2018/04/09,3,1040,6000
0089422,Z121228439,網路付款未取票,2018/04/07,1,5050,4440
0089423,V180746317,網路付款未取票,2018/04/08,2,5050,1160
0089424,S290881680,網路付款未取票,2018/04/07,1,1020,7190
0089425,A236696780,網路付款未取票,2018/04/07,1,1040,1000
0089426,Z210089875,網路付款未取票,2018/04/09,3,5050,3390
0089427,Q147371544,網路付款未取票,2018/04/08,2,5050,1160
0089428,Z103675314,網路付款未取票,2018/04/08,2,1020,6220
0089429,V174280415,網路付款未取票,2018/04/08,2,1040,6110
0089430,Q206583942,網路付款未取票,2018/04/09,3,5050,3390
0089431,H266016377,網路付款未取票,2018/04/08,2,5050,1160
0089206,Q122495534,網路付款未取票,2018/04/07,1,5050,4440
0089207,P270376470,網路付款未取票,2018/04/09,3,5050,7160
0089208,F188523180,網路付款未取票,2018/04/09,3,1020,6050
0089209,F266081827,網路付款未取票,2018/04/08,2,1040,6110
0089210,N243229325,網路付款未取票,2018/04/07,1,5050,4440
0089211,I205694963,網路付款未取票,2018/04/07,1,5050,4120
0089212,I255778290,網路付款未取票,2018/04/08,2,1020,6220
0089213,I225901950,網路付款未取票,2018/04/09,3,1040,6000
0089214,B235370260,網路付款未取票,2018/04/09,3,5050,3390
0089215,R264469886,網路付款未取票,2018/04/09,3,5050,7160
0089216,H106961279,網路付款未取票,2018/04/08,2,1020,6220
0089217,P119675670,網路付款未取票,2018/04/08,2,1040,6110
0089218,M166406916,網路付款未取票,2018/04/07,1,5050,4440
0089432,A281757890,網路付款未取票,2018/04/09,3,1020,6050
0089433,J144192635,網路付款未取票,2018/04/09,3,1040,6000
0089434,J290048348,網路付款未取票,2018/04/07,1,5050,4440
0089435,I292670842,網路付款未取票,2018/04/09,3,5050,7160
0089436,N266415338,網路付款未取票,2018/04/09,3,1020,6050
0089437,B201560401,網路付款未取票,2018/04/08,2,1040,6110
0089438,Q215358377,網路付款未取票,2018/04/09,3,5050,3390
0089439,D267392452,網路付款未取票,2018/04/09,3,5050,7160
0089440,U154717670,網路付款未取票,2018/04/08,2,1020,6220
0089441,V265557263,網路付款未取票,2018/04/08,2,1040,6110
0089442,K133635362,網路付款未取票,2018/04/08,2,5050,4220
0089443,B298667839,網路付款未取票,2018/04/08,2,5050,1160
0089444,B113642783,網路付款未取票,2018/04/07,1,1020,7190
0089445,I187670810,網路付款未取票,2018/04/07,1,1040,1000
0089035,O212896585,網路付款未取票,2018/04/09,3,5050,7160
0089036,J147878794,網路付款未取票,2018/04/07,1,1020,7190
0089037,E280897353,網路付款未取票,2018/04/08,2,1040,6110
0089038,Q295572791,網路付款未取票,2018/04/09,3,5050,3390
0089219,S279759129,網路付款未取票,2018/04/09,3,5050,7160
0089220,I274184067,網路付款未取票,2018/04/08,2,1020,6220
0089221,C214519491,網路付款未取票,2018/04/09,3,1040,6000
0089222,T126701438,網路付款未取票,2018/04/08,2,5050,4220
0089223,A197087441,網路付款未取票,2018/04/07,1,5050,4120
0089224,I191313113,網路付款未取票,2018/04/08,2,1020,6220
0089225,M235878500,網路付款未取票,2018/04/09,3,1040,6000
0089226,F214618312,網路付款未取票,2018/04/09,3,5050,3390
0089227,D176786764,網路付款未取票,2018/04/09,3,5050,7160
0089228,J193572518,網路付款未取票,2018/04/07,1,1020,7190
0089229,M299253445,網路付款未取票,2018/04/09,3,1040,6000
0089230,H136776733,網路付款未取票,2018/04/07,1,5050,4440
0089231,D216494247,網路付款未取票,2018/04/08,2,5050,1160
0089232,V190085705,網路付款未取票,2018/04/07,1,1020,7190
0089233,O271762435,網路付款未取票,2018/04/07,1,1040,1000
0089039,N116782711,網路付款未取票,2018/04/07,1,5050,4120
0089040,C284228754,網路付款未取票,2018/04/08,2,1020,6220
0089041,E244154875,網路付款未取票,2018/04/08,2,1040,6110
0089042,U138526893,網路付款未取票,2018/04/07,1,5050,4440
0089043,B259558186,網路付款未取票,2018/04/07,1,5050,4120
0089044,M239039152,網路付款未取票,2018/04/08,2,1020,6220
0089045,N288192227,網路付款未取票,2018/04/07,1,1040,1000
0089046,R292488408,網路付款未取票,2018/04/08,2,5050,4220
0089047,L108085970,網路付款未取票,2018/04/09,3,5050,7160
0089048,T297809230,網路付款未取票,2018/04/08,2,1020,6220
0089049,I115382352,網路付款未取票,2018/04/08,2,1040,6110
0089050,F148162489,網路付款未取票,2018/04/08,2,5050,4220
0089051,J114689643,網路付款未取票,2018/04/07,1,5050,4120
0089052,J287302477,網路付款未取票,2018/04/07,1,1020,7190
0089053,Q157137563,網路付款未取票,2018/04/08,2,1040,6110
0089054,U156345841,網路付款未取票,2018/04/08,2,5050,4220
0089055,V146663066,網路付款未取票,2018/04/09,3,5050,7160
0089056,M132789817,網路付款未取票,2018/04/08,2,1020,6220
0089234,L171744664,網路付款未取票,2018/04/09,3,5050,3390
0089235,U211526220,網路付款未取票,2018/04/08,2,5050,1160
0089236,A230126038,網路付款未取票,2018/04/07,1,1020,7190
0089237,J212552449,網路付款未取票,2018/04/07,1,1040,1000
0089238,R214435625,網路付款未取票,2018/04/07,1,5050,4440
0089239,E240438307,網路付款未取票,2018/04/07,1,5050,4120
0089240,C203364131,網路付款未取票,2018/04/09,3,1020,6050
0089241,S131655844,網路付款未取票,2018/04/09,3,1040,6000
0089242,J159854160,網路付款未取票,2018/04/09,3,5050,3390
0089243,B252295239,網路付款未取票,2018/04/09,3,5050,7160
0089244,E296735711,網路付款未取票,2018/04/07,1,1020,7190
0089245,B194321081,網路付款未取票,2018/04/08,2,1040,6110
0089246,D189179531,網路付款未取票,2018/04/09,3,5050,3390
0089247,U117230918,網路付款未取票,2018/04/09,3,5050,7160
0089248,B100552627,網路付款未取票,2018/04/07,1,1020,7190
0089249,N224266639,網路付款未取票,2018/04/08,2,1040,6110
0089982,D155532551,網路付款未取票,2018/04/09,3,5050,3390
0089983,S189796418,網路付款未取票,2018/04/08,2,5050,1160
0089984,K245423187,網路付款未取票,2018/04/08,2,1020,6220
0089985,H232152766,網路付款未取票,2018/04/09,3,1040,6000
0089986,K243471407,網路付款未取票,2018/04/09,3,5050,3390
0089987,D161850784,網路付款未取票,2018/04/08,2,5050,1160
0089988,I133225690,網路付款未取票,2018/04/08,2,1020,6220
0089989,T232568736,網路付款未取票,2018/04/08,2,1040,6110
0089990,V288367687,網路付款未取票,2018/04/08,2,5050,4220
0089991,A178237538,網路付款未取票,2018/04/08,2,5050,1160
0089992,C236302338,網路付款未取票,2018/04/07,1,1020,7190
0089993,R208825631,網路付款未取票,2018/04/08,2,1040,6110
0089994,M230453567,網路付款未取票,2018/04/07,1,5050,4440
0089995,B127392974,網路付款未取票,2018/04/07,1,5050,4120
0089996,Q175107572,網路付款未取票,2018/04/08,2,1020,6220
0089997,V121974791,網路付款未取票,2018/04/07,1,1040,1000
0089998,R244310328,網路付款未取票,2018/04/08,2,5050,4220
0089999,A147480796,網路付款未取票,2018/04/08,2,5050,1160
0090001,U109021352,網路付款未取票,2018/04/08,2,1040,6110
0090002,F202562109,網路付款未取票,2018/04/07,1,5050,4440
0090003,G111638455,網路付款未取票,2018/04/07,1,5050,4120
0090004,A256492733,網路付款未取票,2018/04/09,3,1020,6050
0090005,T261536551,網路付款未取票,2018/04/09,3,1040,6000
0090006,Q133786411,網路付款未取票,2018/04/08,2,5050,4220
0090007,H276685615,網路付款未取票,2018/04/09,3,5050,7160
0090008,R209123547,網路付款未取票,2018/04/08,2,1020,6220
0090009,J128702319,網路付款未取票,2018/04/08,2,1040,6110
0090010,L298255579,網路付款未取票,2018/04/07,1,5050,4440
0090011,V287732653,網路付款未取票,2018/04/08,2,5050,1160
0090012,Z196075251,網路付款未取票,2018/04/07,1,1020,7190
0090013,Z181265627,網路付款未取票,2018/04/08,2,1040,6110
0090014,G282632889,網路付款未取票,2018/04/09,3,5050,3390
0090015,H219339738,網路付款未取票,2018/04/09,3,5050,7160
0090016,G249428292,網路付款未取票,2018/04/08,2,1020,6220
0090017,N153103470,網路付款未取票,2018/04/07,1,1040,1000
0090018,T130427954,網路付款未取票,2018/04/07,1,5050,4440
0090288,M139591413,網路付款未取票,2018/04/07,1,1020,7190
0090289,L120932585,網路付款未取票,2018/04/09,3,1040,6000
0090290,Q203102570,網路付款未取票,2018/04/07,1,5050,4440
0090291,E239341660,網路付款未取票,2018/04/07,1,5050,4120
0090292,K242708085,網路付款未取票,2018/04/08,2,1020,6220
0090293,U113121767,網路付款未取票,2018/04/09,3,1040,6000
0090294,E257292688,網路付款未取票,2018/04/08,2,5050,4220
0090295,V199018648,網路付款未取票,2018/04/09,3,5050,7160
0090296,Q256396793,網路付款未取票,2018/04/08,2,1020,6220
0090297,V185077719,網路付款未取票,2018/04/08,2,1040,6110
0090298,H151325474,網路付款未取票,2018/04/07,1,5050,4440
0090299,P252367320,網路付款未取票,2018/04/09,3,5050,7160
0090300,H107666979,網路付款未取票,2018/04/08,2,1020,6220
0090301,H134633459,網路付款未取票,2018/04/08,2,1040,6110
0090302,S131410774,網路付款未取票,2018/04/09,3,5050,3390
0090303,T227562053,網路付款未取票,2018/04/07,1,5050,4120
0090304,T122480698,網路付款未取票,2018/04/09,3,1020,6050
0090305,T295700252,網路付款未取票,2018/04/09,3,1040,6000
0090000,T160626625,網路付款未取票,2018/04/07,1,1020,7190
0090019,M239995879,網路付款未取票,2018/04/07,1,5050,4120
0090020,I142065666,網路付款未取票,2018/04/07,1,1020,7190
0090021,E167962104,網路付款未取票,2018/04/09,3,1040,6000
0090022,V227949507,網路付款未取票,2018/04/08,2,5050,4220
0090023,H246726149,網路付款未取票,2018/04/09,3,5050,7160
0090024,K239004452,網路付款未取票,2018/04/09,3,1020,6050
0090025,B154290043,網路付款未取票,2018/04/08,2,1040,6110
0090026,S140523917,網路付款未取票,2018/04/07,1,5050,4440
0090027,K279057713,網路付款未取票,2018/04/08,2,5050,1160
0090028,P163607351,網路付款未取票,2018/04/07,1,1020,7190
0090029,H214538277,網路付款未取票,2018/04/07,1,1040,1000
0090030,J180331610,網路付款未取票,2018/04/09,3,5050,3390
0090031,M212453603,網路付款未取票,2018/04/08,2,5050,1160
0090032,H288899209,網路付款未取票,2018/04/07,1,1020,7190
0090033,A179342421,網路付款未取票,2018/04/07,1,1040,1000
0090034,C198568250,網路付款未取票,2018/04/08,2,5050,4220
0090035,V221954853,網路付款未取票,2018/04/07,1,5050,4120
0090036,E296110036,網路付款未取票,2018/04/09,3,1020,6050
0090306,J144053419,網路付款未取票,2018/04/09,3,5050,3390
0090307,F144923771,網路付款未取票,2018/04/07,1,5050,4120
0090308,C263453533,網路付款未取票,2018/04/07,1,1020,7190
0090309,K100391391,網路付款未取票,2018/04/09,3,1040,6000
0090310,L167137624,網路付款未取票,2018/04/07,1,5050,4440
0090311,T175199073,網路付款未取票,2018/04/08,2,5050,1160
0090312,D243307077,網路付款未取票,2018/04/07,1,1020,7190
0090313,V161875053,網路付款未取票,2018/04/07,1,1040,1000
0090314,T152754487,網路付款未取票,2018/04/09,3,5050,3390
0090315,V297410986,網路付款未取票,2018/04/07,1,5050,4120
0090316,U201976754,網路付款未取票,2018/04/08,2,1020,6220
0090317,A276033981,網路付款未取票,2018/04/09,3,1040,6000
0090318,Z167859225,網路付款未取票,2018/04/09,3,5050,3390
0090319,N271365363,網路付款未取票,2018/04/07,1,5050,4120
0090320,U176717110,網路付款未取票,2018/04/07,1,1020,7190
0090321,I131078460,網路付款未取票,2018/04/07,1,1040,1000
0090322,C235196756,網路付款未取票,2018/04/08,2,5050,4220
0090323,K250212712,網路付款未取票,2018/04/08,2,5050,1160
0090037,N150850883,網路付款未取票,2018/04/09,3,1040,6000
0090038,T227758406,網路付款未取票,2018/04/07,1,5050,4440
0090039,O162229685,網路付款未取票,2018/04/09,3,5050,7160
0090040,B138027264,網路付款未取票,2018/04/07,1,1020,7190
0090041,M145299475,網路付款未取票,2018/04/07,1,1040,1000
0090042,K181153068,網路付款未取票,2018/04/09,3,5050,3390
0090043,E221512664,網路付款未取票,2018/04/07,1,5050,4120
0090044,J108419064,網路付款未取票,2018/04/07,1,1020,7190
0090045,Q165080260,網路付款未取票,2018/04/08,2,1040,6110
